HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
ANA202105180 6 1,3,0,ANA,1,plesz001,0,0,-4.128815439768961e-4,AL
ANA202105180 7 0,3,0,CLE,0,barrj003,1,0,-3.0571136251674147e-4,AL
ANA202105180 7 1,3,1,ANA,1,plesz001,0,0,-4.128815439768961e-4,AL
ANA202105180 8 0,3,1,CLE,0,claua001,0,0,0.014577423393805208,AL
ANA202105180 8 1,3,0,ANA,1,shawb001,0,0,-0.010481505783242135,AL
ANA202105180 9 0,3,0,CLE,0,slega001,0,0,0.02078851963011013,AL
ANA202105180 9 1,3,0,ANA,1,karij001,0,0,-9.090830157238323e-5,AL
ANA202105190 1 0,3,1,CLE,0,ohtas001,2,1,-0.025611854579586122,AL
ANA202105190 1 1,3,0,ANA,1,civaa001,0,0,-0.011273285569038305,AL
ANA202105190 2 0,3,0,CLE,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202105190 2 1,3,0,ANA,1,civaa001,0,0,-0.011273285569038305,AL
ANA202105190 3 0,3,0,CLE,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202105190 3 1,3,1,ANA,1,civaa001,2,1,-0.011273285569038305,AL
ANA202105190 4 0,3,0,CLE,0,ohtas001,1,0,-0.025611854579586122,AL
ANA202105190 4 1,3,1,ANA,1,civaa001,1,0,-0.011273285569038305,AL
ANA202105190 5 0,3,1,CLE,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202105190 5 1,3,0,ANA,1,civaa001,0,0,-0.011273285569038305,AL
ANA202105190 6 0,3,1,CLE,0,watst001,1,1,-0.017797422865352186,AL
ANA202105190 6 1,3,0,ANA,1,civaa001,0,0,-0.011273285569038305,AL
ANA202105190 7 0,3,0,CLE,0,strih001,1,0,-0.020615982577840794,AL
ANA202105190 7 1,3,0,ANA,1,civaa001,0,0,-0.011273285569038305,AL
ANA202105190 8 0,3,0,CLE,0,quijj001,0,0,-0.012273780523624215,AL
ANA202105190 8 1,3,0,ANA,1,clase001,0,0,-0.020971309179208187,AL
ANA202105190 9 0,3,0,CLE,0,slega001,1,0,0.02078851963011013,AL
ANA202105190 9 1,3,0,ANA,1,karij001,0,0,-9.090830157238323e-5,AL
ANA202105201 1 0,3,0,MIN,0,cobba001,0,0,-0.00732830654258893,AL
ANA202105201 1 1,3,1,ANA,1,thorl002,0,0,0.00458871547291459,AL
ANA202105201 2 0,3,1,MIN,0,cobba001,1,1,-0.00732830654258893,AL
ANA202105201 2 1,3,3,ANA,1,thorl002,3,2,0.00458871547291459,AL
ANA202105201 3 0,3,0,MIN,0,cobba001,0,0,-0.00732830654258893,AL
ANA202105201 3 1,3,0,ANA,1,thorl002,0,0,0.00458871547291459,AL
ANA202105201 4 0,3,0,MIN,0,cobba001,0,0,-0.00732830654258893,AL
ANA202105201 4 1,3,0,ANA,1,thorl002,0,0,0.00458871547291459,AL
ANA202105201 5 0,3,0,MIN,0,cobba001,0,0,-0.00732830654258893,AL
ANA202105201 5 1,3,3,ANA,1,dufft001,2,1,-0.011381391875917317,AL
ANA202105201 6 0,3,0,MIN,0,cishs001,0,0,-0.0022417265702928723,AL
ANA202105201 6 1,3,0,ANA,1,stasc001,0,0,0.006712512172085677,AL
ANA202105201 7 0,3,0,MIN,0,cishs001,0,0,-0.0022417265702928723,AL
ANA202105202 1 0,3,4,MIN,0,canng001,2,2,0.010826448201049,AL
ANA202105202 1 1,3,1,ANA,1,berrj001,0,0,-0.019393987370446245,AL
ANA202105202 2 0,3,0,MIN,0,canng001,2,0,0.010826448201049,AL
ANA202105202 2 1,3,2,ANA,1,berrj001,2,1,-0.019393987370446245,AL
ANA202105202 3 0,3,1,MIN,0,strih001,0,0,-0.020615982577840794,AL
ANA202105202 3 1,3,0,ANA,1,berrj001,0,0,-0.019393987370446245,AL
ANA202105202 4 0,3,0,MIN,0,claua001,0,0,0.014577423393805208,AL
ANA202105202 4 1,3,0,ANA,1,berrj001,0,0,-0.019393987370446245,AL
ANA202105202 5 0,3,0,MIN,0,claua001,2,0,0.014577423393805208,AL
ANA202105202 5 1,3,0,ANA,1,berrj001,0,0,-0.019393987370446245,AL
ANA202105202 6 0,3,0,MIN,0,suarj001,1,0,-0.010500955549758391,AL
ANA202105202 6 1,3,0,ANA,1,roget001,0,0,0.002624361897083331,AL
ANA202105202 7 0,3,1,MIN,0,suarj001,0,0,-0.010500955549758391,AL
ANA202105202 7 1,3,0,ANA,1,roblh001,0,0,-4.244345997774795e-4,AL
ANA202105210 1 0,3,0,OAK,0,quinj001,2,0,0.01688786321129745,AL
ANA202105210 1 1,3,0,ANA,1,kaprj001,1,0,-0.010644618816091645,AL
ANA202105210 2 0,3,0,OAK,0,quinj001,1,0,0.01688786321129745,AL
ANA202105210 2 1,3,0,ANA,1,kaprj001,0,0,-0.010644618816091645,AL
ANA202105210 3 0,3,1,OAK,0,quinj001,0,0,0.01688786321129745,AL
ANA202105210 3 1,3,1,ANA,1,kaprj001,0,0,-0.010644618816091645,AL
ANA202105210 4 0,3,0,OAK,0,quinj001,0,0,0.01688786321129745,AL
ANA202105210 4 1,3,0,ANA,1,kaprj001,1,0,-0.010644618816091645,AL
ANA202105210 5 0,3,0,OAK,0,quinj001,0,0,0.01688786321129745,AL
ANA202105210 5 1,3,0,ANA,1,kaprj001,0,0,-0.010644618816091645,AL
ANA202105210 6 0,3,2,OAK,0,quinj001,4,2,0.01688786321129745,AL
ANA202105210 6 1,3,3,ANA,1,kaprj001,3,2,-0.010644618816091645,AL
ANA202105210 7 0,3,3,OAK,0,mayem001,2,1,-0.0041672583334925834,AL
ANA202105210 7 1,3,0,ANA,1,petiy001,0,0,-0.009246351716431117,AL
ANA202105210 8 0,3,0,OAK,0,watst001,1,0,-0.017797422865352186,AL
ANA202105210 8 1,3,0,ANA,1,diekj001,0,0,0.004274538261940613,AL
ANA202105210 9 0,3,2,OAK,0,igler001,0,0,-0.015459394684157983,AL
ANA202105210 9 1,3,0,ANA,1,trivl001,0,0,-0.01766345313439239,AL
ANA202105220 1 0,3,1,OAK,0,sandp002,1,1,-0.01529256103800409,AL
ANA202105220 1 1,3,0,ANA,1,bassc001,1,0,-0.0305812197755702,AL
ANA202105220 2 0,3,0,OAK,0,sandp002,0,0,-0.01529256103800409,AL
ANA202105220 2 1,3,0,ANA,1,bassc001,0,0,-0.0305812197755702,AL
ANA202105220 3 0,3,1,OAK,0,sandp002,2,1,-0.01529256103800409,AL
ANA202105220 3 1,3,0,ANA,1,bassc001,0,0,-0.0305812197755702,AL
ANA202105220 4 0,3,0,OAK,0,sandp002,0,0,-0.01529256103800409,AL
ANA202105220 4 1,3,0,ANA,1,bassc001,0,0,-0.0305812197755702,AL
ANA202105220 5 0,3,0,OAK,0,sandp002,1,0,-0.01529256103800409,AL
ANA202105220 5 1,3,0,ANA,1,bassc001,0,0,-0.0305812197755702,AL
ANA202105220 6 0,3,1,OAK,0,claua001,1,0,0.014577423393805208,AL
ANA202105220 6 1,3,0,ANA,1,bassc001,1,0,-0.0305812197755702,AL
ANA202105220 7 0,3,1,OAK,0,strih001,1,0,-0.020615982577840794,AL
ANA202105220 7 1,3,0,ANA,1,bassc001,0,0,-0.0305812197755702,AL
ANA202105220 8 0,3,2,OAK,0,guerj003,0,0,0.015473209352396756,AL
ANA202105220 8 1,3,2,ANA,1,bassc001,2,1,-0.0305812197755702,AL
ANA202105220 9 0,3,0,OAK,0,guerj003,0,0,0.015473209352396756,AL
ANA202105220 9 1,3,0,ANA,1,diekj001,0,0,0.004274538261940613,AL
ANA202105230 1 0,3,0,OAK,0,bundd001,0,0,0.017382633621367695,AL
ANA202105230 1 1,3,0,ANA,1,manas001,0,0,-0.013565318838180476,AL
ANA202105230 2 0,3,3,OAK,0,bundd001,0,0,0.017382633621367695,AL
ANA202105230 2 1,3,0,ANA,1,manas001,0,0,-0.013565318838180476,AL
ANA202105230 3 0,3,1,OAK,0,bundd001,4,1,0.017382633621367695,AL
ANA202105230 3 1,3,0,ANA,1,manas001,0,0,-0.013565318838180476,AL
ANA202105230 4 0,3,0,OAK,0,slega001,2,0,0.02078851963011013,AL
ANA202105230 4 1,3,1,ANA,1,manas001,1,1,-0.013565318838180476,AL
ANA202105230 5 0,3,0,OAK,0,cishs001,0,0,-0.0022417265702928723,AL
ANA202105230 5 1,3,0,ANA,1,manas001,1,0,-0.013565318838180476,AL
ANA202105230 6 0,3,0,OAK,0,cishs001,0,0,-0.0022417265702928723,AL
ANA202105230 6 1,3,1,ANA,1,smitb005,0,0,0.007622070837801695,AL
ANA202105230 7 0,3,0,OAK,0,mayem001,0,0,-0.0041672583334925834,AL
ANA202105230 7 1,3,3,ANA,1,romos001,4,3,3.30796939862975e-4,AL
ANA202105230 8 0,3,1,OAK,0,watst001,2,1,-0.017797422865352186,AL
ANA202105230 8 1,3,1,ANA,1,guerd001,2,1,-0.01057173389470455,AL
ANA202105230 9 0,3,0,OAK,0,igler001,0,0,-0.015459394684157983,AL
ANA202105250 1 0,3,0,TEX,0,heana001,0,0,0.010412709094583184,AL
ANA202105250 1 1,3,1,ANA,1,yangh001,0,0,0.011726111266055599,AL
ANA202105250 2 0,3,0,TEX,0,heana001,0,0,0.010412709094583184,AL
ANA202105250 2 1,3,2,ANA,1,yangh001,0,0,0.011726111266055599,AL
ANA202105250 3 0,3,0,TEX,0,heana001,0,0,0.010412709094583184,AL
ANA202105250 3 1,3,0,ANA,1,yangh001,0,0,0.011726111266055599,AL
ANA202105250 4 0,3,1,TEX,0,heana001,3,1,0.010412709094583184,AL
ANA202105250 4 1,3,6,ANA,1,yangh001,4,4,0.011726111266055599,AL
ANA202105250 5 0,3,0,TEX,0,heana001,0,0,0.010412709094583184,AL
ANA202105250 5 1,3,2,ANA,1,degeb001,1,1,0.02905006421734435,AL
ANA202105250 6 0,3,2,TEX,0,heana001,1,1,0.010412709094583184,AL
ANA202105250 6 1,3,0,ANA,1,evand003,0,0,0.010752081551452138,AL
ANA202105250 7 0,3,0,TEX,0,slega001,0,0,0.02078851963011013,AL
ANA202105250 7 1,3,0,ANA,1,evand003,0,0,0.010752081551452138,AL
ANA202105250 8 0,3,0,TEX,0,claua001,0,0,0.014577423393805208,AL
ANA202105250 8 1,3,0,ANA,1,martb002,1,0,7.261106706159088e-4,AL
ANA202105250 9 0,3,2,TEX,0,strih001,3,2,-0.020615982577840794,AL
ANA202105260 1 0,3,0,TEX,0,canng001,1,0,0.010826448201049,AL
ANA202105260 1 1,3,5,ANA,1,dunnd001,3,3,-0.003697699134021839,AL
ANA202105260 2 0,3,0,TEX,0,canng001,1,0,0.010826448201049,AL
ANA202105260 2 1,3,0,ANA,1,dunnd001,0,0,-0.003697699134021839,AL
ANA202105260 3 0,3,0,TEX,0,canng001,0,0,0.010826448201049,AL
ANA202105260 3 1,3,0,ANA,1,dunnd001,0,0,-0.003697699134021839,AL
ANA202105260 4 0,3,1,TEX,0,canng001,0,0,0.010826448201049,AL
ANA202105260 4 1,3,0,ANA,1,dunnd001,1,0,-0.003697699134021839,AL
ANA202105260 5 0,3,0,TEX,0,canng001,0,0,0.010826448201049,AL
ANA202105260 5 1,3,4,ANA,1,dunnd001,4,3,-0.003697699134021839,AL
ANA202105260 6 0,3,2,TEX,0,canng001,1,1,0.010826448201049,AL
ANA202105260 6 1,3,0,ANA,1,benjw001,0,0,0.02059340143156658,AL
ANA202105260 7 0,3,0,TEX,0,cishs001,1,0,-0.0022417265702928723,AL
ANA202105260 7 1,3,0,ANA,1,benjw001,0,0,0.02059340143156658,AL
ANA202105260 8 0,3,5,TEX,0,watst001,4,3,-0.017797422865352186,AL
ANA202105260 8 1,3,0,ANA,1,rodrj004,0,0,0.0039844998988939765,AL
ANA202105260 9 0,3,0,TEX,0,igler001,0,0,-0.015459394684157983,AL
ANA202106030 1 0,3,0,SEA,0,canng001,0,0,0.010826448201049,AL
ANA202106030 1 1,3,0,ANA,1,shefj001,0,0,0.03114740488847754,AL
ANA202106030 2 0,3,0,SEA,0,canng001,1,0,0.010826448201049,AL
ANA202106030 2 1,3,2,ANA,1,shefj001,0,0,0.03114740488847754,AL
ANA202106030 3 0,3,1,SEA,0,canng001,2,1,0.010826448201049,AL
ANA202106030 3 1,3,0,ANA,1,shefj001,2,0,0.03114740488847754,AL
ANA202106030 4 0,3,3,SEA,0,canng001,1,1,0.010826448201049,AL
ANA202106030 4 1,3,0,ANA,1,shefj001,2,0,0.03114740488847754,AL
ANA202106030 5 0,3,0,SEA,0,suarj001,1,0,-0.010500955549758391,AL
ANA202106030 5 1,3,0,ANA,1,shefj001,0,0,0.03114740488847754,AL
ANA202106030 6 0,3,1,SEA,0,suarj001,2,1,-0.010500955549758391,AL
ANA202106030 6 1,3,0,ANA,1,shefj001,0,0,0.03114740488847754,AL
ANA202106030 7 0,3,1,SEA,0,claua001,0,0,0.014577423393805208,AL
ANA202106030 7 1,3,0,ANA,1,sewap001,0,0,-0.014852315462087007,AL
ANA202106030 8 0,3,0,SEA,0,claua001,0,0,0.014577423393805208,AL
ANA202106030 8 1,3,0,ANA,1,middk001,0,0,0.009316460840682082,AL
ANA202106030 9 0,3,0,SEA,0,strih001,0,0,-0.020615982577840794,AL
ANA202106030 9 1,3,0,ANA,1,montr004,0,0,0.01972329555485301,AL
ANA202106040 1 0,3,1,SEA,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106040 1 1,3,0,ANA,1,duggr001,0,0,0.019757915995529195,AL
ANA202106040 2 0,3,0,SEA,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106040 2 1,3,0,ANA,1,duggr001,1,0,0.019757915995529195,AL
ANA202106040 3 0,3,1,SEA,0,ohtas001,1,1,-0.025611854579586122,AL
ANA202106040 3 1,3,2,ANA,1,duggr001,0,0,0.019757915995529195,AL
ANA202106040 4 0,3,0,SEA,0,ohtas001,1,0,-0.025611854579586122,AL
ANA202106040 4 1,3,1,ANA,1,santh001,0,0,-0.006659592496877403,AL
ANA202106040 5 0,3,0,SEA,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106040 5 1,3,0,ANA,1,santh001,0,0,-0.006659592496877403,AL
ANA202106040 6 0,3,0,SEA,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106040 6 1,3,0,ANA,1,santh001,0,0,-0.006659592496877403,AL
ANA202106040 7 0,3,0,SEA,0,watst001,0,0,-0.017797422865352186,AL
ANA202106040 7 1,3,0,ANA,1,vestw001,1,0,0.005208202344768586,AL
ANA202106040 8 0,3,0,SEA,0,mayem001,2,0,-0.0041672583334925834,AL
ANA202106040 8 1,3,0,ANA,1,sewap001,0,0,-0.014852315462087007,AL
ANA202106040 9 0,3,0,SEA,0,igler001,0,0,-0.015459394684157983,AL
ANA202106050 1 0,3,0,SEA,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106050 1 1,3,1,ANA,1,kikuy001,0,0,-0.00434107302027373,AL
ANA202106050 2 0,3,0,SEA,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106050 2 1,3,0,ANA,1,kikuy001,1,0,-0.00434107302027373,AL
ANA202106050 3 0,3,0,SEA,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106050 3 1,3,0,ANA,1,kikuy001,0,0,-0.00434107302027373,AL
ANA202106050 4 0,3,5,SEA,0,cobba001,3,3,-0.00732830654258893,AL
ANA202106050 4 1,3,1,ANA,1,kikuy001,0,0,-0.00434107302027373,AL
ANA202106050 5 0,3,0,SEA,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106050 5 1,3,2,ANA,1,kikuy001,1,1,-0.00434107302027373,AL
ANA202106050 6 0,3,0,SEA,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106050 6 1,3,2,ANA,1,stecd001,1,1,-0.030688950697945108,AL
ANA202106050 7 0,3,0,SEA,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106050 7 1,3,1,ANA,1,riosy001,1,1,-8.828659754140588e-4,AL
ANA202106050 8 0,3,0,SEA,0,cishs001,1,0,-0.0022417265702928723,AL
ANA202106050 8 1,3,5,ANA,1,vestw001,5,4,0.005208202344768586,AL
ANA202106050 9 0,3,0,SEA,0,claua001,0,0,0.014577423393805208,AL
ANA202106060 1 0,3,1,SEA,0,sandp002,1,1,-0.01529256103800409,AL
ANA202106060 1 1,3,1,ANA,1,gilbl002,1,0,-0.004800215593080116,AL
ANA202106060 2 0,3,0,SEA,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106060 2 1,3,0,ANA,1,gilbl002,2,0,-0.004800215593080116,AL
ANA202106060 3 0,3,2,SEA,0,sandp002,2,1,-0.01529256103800409,AL
ANA202106060 3 1,3,0,ANA,1,gilbl002,0,0,-0.004800215593080116,AL
ANA202106060 4 0,3,0,SEA,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106060 4 1,3,0,ANA,1,gilbl002,1,0,-0.004800215593080116,AL
ANA202106060 5 0,3,0,SEA,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106060 5 1,3,0,ANA,1,gilbl002,0,0,-0.004800215593080116,AL
ANA202106060 6 0,3,0,SEA,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106060 6 1,3,0,ANA,1,charj001,0,0,-0.015064578205218655,AL
ANA202106060 7 0,3,1,SEA,0,claua001,2,1,0.014577423393805208,AL
ANA202106060 7 1,3,0,ANA,1,sewap001,0,0,-0.014852315462087007,AL
ANA202106060 8 0,3,0,SEA,0,mayem001,0,0,-0.0041672583334925834,AL
ANA202106060 8 1,3,1,ANA,1,montr004,1,0,0.01972329555485301,AL
ANA202106060 9 0,3,5,SEA,0,strih001,7,5,-0.020615982577840794,AL
ANA202106060 9 1,3,3,ANA,1,middk001,4,3,0.009316460840682082,AL
ANA202106070 1 0,3,0,KCA,0,bundd001,0,0,0.017382633621367695,AL
ANA202106070 1 1,3,4,ANA,1,kowaj001,4,4,0.040018041740228334,AL
ANA202106070 2 0,3,2,KCA,0,bundd001,1,0,0.017382633621367695,AL
ANA202106070 2 1,3,0,ANA,1,sante001,1,0,-0.0017836638890182377,AL
ANA202106070 3 0,3,0,KCA,0,bundd001,0,0,0.017382633621367695,AL
ANA202106070 3 1,3,0,ANA,1,sante001,0,0,-0.0017836638890182377,AL
ANA202106070 4 0,3,0,KCA,0,bundd001,0,0,0.017382633621367695,AL
ANA202106070 4 1,3,1,ANA,1,sante001,1,1,-0.0017836638890182377,AL
ANA202106070 5 0,3,0,KCA,0,bundd001,0,0,0.017382633621367695,AL
ANA202106070 5 1,3,2,ANA,1,sante001,0,0,-0.0017836638890182377,AL
ANA202106070 6 0,3,0,KCA,0,bundd001,1,0,0.017382633621367695,AL
ANA202106070 6 1,3,0,ANA,1,daviw001,0,0,0.013743949327311123,AL
ANA202106070 7 0,3,1,KCA,0,rodrc002,2,1,-0.006839124010167322,AL
ANA202106070 7 1,3,0,ANA,1,daviw001,1,0,0.013743949327311123,AL
ANA202106070 8 0,3,0,KCA,0,mayem001,0,0,-0.0041672583334925834,AL
ANA202106070 8 1,3,1,ANA,1,hollg001,2,1,0.005497033650399752,AL
ANA202106070 9 0,3,0,KCA,0,hoytj001,0,0,0.017040293266598366,AL
ANA202106080 1 0,3,0,KCA,0,heana001,0,0,0.010412709094583184,AL
ANA202106080 1 1,3,2,ANA,1,bubik001,1,0,-0.0033447325225286016,AL
ANA202106080 2 0,3,0,KCA,0,heana001,1,0,0.010412709094583184,AL
ANA202106080 2 1,3,0,ANA,1,bubik001,0,0,-0.0033447325225286016,AL
ANA202106080 3 0,3,0,KCA,0,heana001,0,0,0.010412709094583184,AL
ANA202106080 3 1,3,2,ANA,1,bubik001,1,1,-0.0033447325225286016,AL
ANA202106080 4 0,3,0,KCA,0,heana001,0,0,0.010412709094583184,AL
ANA202106080 4 1,3,2,ANA,1,bubik001,0,0,-0.0033447325225286016,AL
ANA202106080 5 0,3,0,KCA,0,heana001,2,0,0.010412709094583184,AL
ANA202106080 5 1,3,0,ANA,1,bolar001,0,0,-0.005430044571663372,AL
ANA202106080 6 0,3,0,KCA,0,heana001,0,0,0.010412709094583184,AL
ANA202106080 6 1,3,0,ANA,1,bolar001,0,0,-0.005430044571663372,AL
ANA202106080 7 0,3,1,KCA,0,heana001,2,0,0.010412709094583184,AL
ANA202106080 7 1,3,0,ANA,1,brenj001,1,0,-0.0035760411254320344,AL
ANA202106080 8 0,3,0,KCA,0,hoytj001,0,0,0.017040293266598366,AL
ANA202106080 8 1,3,2,ANA,1,stauj001,0,0,-0.019620811252122713,AL
ANA202106080 9 0,3,0,KCA,0,claua001,0,0,0.014577423393805208,AL
ANA202106090 1 0,3,0,KCA,0,canng001,2,0,0.010826448201049,AL
ANA202106090 1 1,3,0,ANA,1,kellb003,0,0,0.013123645733757685,AL
ANA202106090 2 0,3,0,KCA,0,canng001,0,0,0.010826448201049,AL
ANA202106090 2 1,3,0,ANA,1,kellb003,0,0,0.013123645733757685,AL
ANA202106090 3 0,3,0,KCA,0,canng001,0,0,0.010826448201049,AL
ANA202106090 3 1,3,2,ANA,1,kellb003,2,1,0.013123645733757685,AL
ANA202106090 4 0,3,1,KCA,0,canng001,2,1,0.010826448201049,AL
ANA202106090 4 1,3,0,ANA,1,kellb003,0,0,0.013123645733757685,AL
ANA202106090 5 0,3,0,KCA,0,canng001,0,0,0.010826448201049,AL
ANA202106090 5 1,3,0,ANA,1,kellb003,1,0,0.013123645733757685,AL
ANA202106090 6 0,3,0,KCA,0,canng001,0,0,0.010826448201049,AL
ANA202106090 6 1,3,3,ANA,1,kellb003,4,3,0.013123645733757685,AL
ANA202106090 7 0,3,0,KCA,0,canng001,0,0,0.010826448201049,AL
ANA202106090 7 1,3,0,ANA,1,zimmk001,0,0,0.0034463649686706306,AL
ANA202106090 8 0,3,0,KCA,0,mayem001,0,0,-0.0041672583334925834,AL
ANA202106090 8 1,3,1,ANA,1,daviw001,2,1,0.013743949327311123,AL
ANA202106090 9 0,3,0,KCA,0,igler001,1,0,-0.015459394684157983,AL
ANA202106170 1 0,3,0,DET,0,ohtas001,1,0,-0.025611854579586122,AL
ANA202106170 1 1,3,0,ANA,1,mannm001,0,0,0.012711709102123799,AL
ANA202106170 2 0,3,0,DET,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106170 2 1,3,2,ANA,1,mannm001,2,2,0.012711709102123799,AL
ANA202106170 3 0,3,0,DET,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106170 3 1,3,0,ANA,1,mannm001,0,0,0.012711709102123799,AL
ANA202106170 4 0,3,0,DET,0,ohtas001,1,0,-0.025611854579586122,AL
ANA202106170 4 1,3,0,ANA,1,mannm001,0,0,0.012711709102123799,AL
ANA202106170 5 0,3,0,DET,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106170 5 1,3,0,ANA,1,mannm001,0,0,0.012711709102123799,AL
ANA202106170 6 0,3,1,DET,0,ohtas001,0,0,-0.025611854579586122,AL
ANA202106170 6 1,3,0,ANA,1,alext001,0,0,-0.01362862473575094,AL
ANA202106170 7 0,3,0,DET,0,watst001,2,0,-0.017797422865352186,AL
ANA202106170 7 1,3,5,ANA,1,funkk001,4,3,-0.013079023274109305,AL
ANA202106170 8 0,3,3,DET,0,mayem001,5,3,-0.0041672583334925834,AL
ANA202106170 8 1,3,0,ANA,1,farmb001,0,0,0.010942496827504162,AL
ANA202106170 9 0,3,1,DET,0,igler001,2,1,-0.015459394684157983,AL
ANA202106180 1 0,3,0,DET,0,cobba001,1,0,-0.00732830654258893,AL
ANA202106180 1 1,3,0,ANA,1,urenj001,1,0,0.017609846194250777,AL
ANA202106180 2 0,3,0,DET,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106180 2 1,3,1,ANA,1,urenj001,1,1,0.017609846194250777,AL
ANA202106180 3 0,3,0,DET,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106180 3 1,3,1,ANA,1,urenj001,1,0,0.017609846194250777,AL
ANA202106180 4 0,3,0,DET,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106180 4 1,3,0,ANA,1,urenj001,0,0,0.017609846194250777,AL
ANA202106180 5 0,3,0,DET,0,cobba001,0,0,-0.00732830654258893,AL
ANA202106180 5 1,3,5,ANA,1,urenj001,0,0,0.017609846194250777,AL
ANA202106180 6 0,3,1,DET,0,cobba001,2,1,-0.00732830654258893,AL
ANA202106180 6 1,3,3,ANA,1,norrd002,3,2,0.012291633462240135,AL
ANA202106180 7 0,3,1,DET,0,rodrc002,2,1,-0.006839124010167322,AL
ANA202106180 7 1,3,0,ANA,1,farmb001,0,0,0.010942496827504162,AL
ANA202106180 8 0,3,0,DET,0,guerj003,0,0,0.015473209352396756,AL
ANA202106180 8 1,3,1,ANA,1,jimej003,0,0,0.011358489176030558,AL
ANA202106180 9 0,3,1,DET,0,guerj003,2,1,0.015473209352396756,AL
ANA202106190 1 0,3,0,DET,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106190 1 1,3,0,ANA,1,peraw001,0,0,-0.011779666176958397,AL
ANA202106190 2 0,3,0,DET,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106190 2 1,3,1,ANA,1,peraw001,1,1,-0.011779666176958397,AL
ANA202106190 3 0,3,0,DET,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106190 3 1,3,4,ANA,1,peraw001,2,2,-0.011779666176958397,AL
ANA202106190 4 0,3,0,DET,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106190 4 1,3,0,ANA,1,peraw001,1,0,-0.011779666176958397,AL
ANA202106190 5 0,3,1,DET,0,sandp002,0,0,-0.01529256103800409,AL
ANA202106190 5 1,3,0,ANA,1,peraw001,0,0,-0.011779666176958397,AL
ANA202106190 6 0,3,2,DET,0,sandp002,2,1,-0.01529256103800409,AL
ANA202106190 6 1,3,1,ANA,1,garcb001,2,1,0.022686694694264112,AL
ANA202106190 7 0,3,0,DET,0,cishs001,0,0,-0.0022417265702928723,AL
ANA202106190 7 1,3,0,ANA,1,alext001,0,0,-0.01362862473575094,AL
ANA202106190 8 0,3,0,DET,0,watst001,0,0,-0.017797422865352186,AL
ANA202106190 8 1,3,2,ANA,1,alext001,4,2,-0.01362862473575094,AL
ANA202106190 9 0,3,0,DET,0,claua001,0,0,0.014577423393805208,AL
ANA202106200 1 0,3,0,DET,0,bundd001,0,0,0.017382633621367695,AL
ANA202106200 1 1,3,0,ANA,1,mizec001,0,0,-0.016307685368164647,AL
ANA202106200 10 0,3,2,DET,0,igler001,3,2,-0.015459394684157983,AL
ANA202106200 10 1,3,0,ANA,1,fulmm001,0,0,-0.007364398943159411,AL
ANA202106200 2 0,3,0,DET,0,bundd001,2,0,0.017382633621367695,AL
ANA202106200 2 1,3,0,ANA,1,mizec001,1,0,-0.016307685368164647,AL
ANA202106200 3 0,3,1,DET,0,bundd001,1,1,0.017382633621367695,AL
ANA202106200 3 1,3,0,ANA,1,mizec001,1,0,-0.016307685368164647,AL
ANA202106200 4 0,3,0,DET,0,bundd001,1,0,0.017382633621367695,AL
ANA202106200 4 1,3,1,ANA,1,mizec001,0,0,-0.016307685368164647,AL
ANA202106200 5 0,3,2,DET,0,bundd001,4,2,0.017382633621367695,AL
ANA202106200 5 1,3,2,ANA,1,mizec001,1,1,-0.016307685368164647,AL
ANA202106200 6 0,3,0,DET,0,suarj001,0,0,-0.010500955549758391,AL
ANA202106200 6 1,3,0,ANA,1,funkk001,1,0,-0.013079023274109305,AL
ANA202106200 7 0,3,0,DET,0,suarj001,1,0,-0.010500955549758391,AL
ANA202106200 7 1,3,0,ANA,1,sotog003,0,0,-0.0010686034160759502,AL
ANA202106200 8 0,3,0,DET,0,mayem001,0,0,-0.0041672583334925834,AL
